,Id,Name,Artist,Album,Year,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo
13946,083ZXvkI921FhcDADduLu0,The One I Love (Belongs to Someone Else),June Christy,The Song Is June,2013,0.52,0.179,10,-11.116,0,0.0337,0.828,0.0,0.092,0.592,121.109
13947,1OzXJxMB2bOmPatSjGhFUh,A Sleeping Bee,June Christy,Off Beat,2013,0.55,0.154,3,-12.393,0,0.0358,0.944,2.34e-06,0.188,0.456,63.426
13948,2VQHhTuQrHj7vbyX4TmAB9,Off Beat,June Christy,Off Beat,2013,0.592,0.236,11,-13.455,1,0.0915,0.826,2.17e-06,0.305,0.426,63.024
13949,3Jp9dOi449gLGv5mshIXhN,Out of the Shadows,June Christy,Off Beat,2013,0.259,0.0864,9,-14.549,0,0.0331,0.955,0.000515,0.0747,0.0883,85.449
13950,0zL4D3pMMBM6oBCJ6zysHE,Out of This World,June Christy,Off Beat,2013,0.389,0.15,2,-14.654,0,0.0366,0.919,4.12e-05,0.108,0.185,129.315
13951,2KFGokY7BdEUNHsIAitaym,Remind Me,June Christy,Off Beat,2013,0.34,0.0263,9,-17.36,1,0.0373,0.978,9.85e-05,0.0978,0.0715,102.784
13952,19JX0n263Zzxk6b3LQLQ6o,Somewhere If Not in Heaven,June Christy,Off Beat,2013,0.284,0.114,7,-15.96,1,0.0357,0.953,0.000269,0.101,0.104,104.943
13953,1GmGcMRLYHZeE8XDG4h2YB,The Bad and the Beautiful,June Christy,Off Beat,2013,0.281,0.0535,0,-17.784,1,0.033,0.958,2.08e-06,0.112,0.132,91.531
13954,5g9Lglr2ifEMUQd5d5kUGj,Who Cares About April,June Christy,Off Beat,2013,0.336,0.0424,8,-17.455,0,0.0381,0.969,0.000106,0.366,0.0568,122.09
13955,5ZBQudCSKOf3h2xZAcsyEa,You Say You Care,June Christy,Off Beat,2013,0.5,0.102,7,-16.067,0,0.0454,0.905,0.0,0.113,0.312,131.84
13956,6KVA2ZrNcF2olTrXPNZpwY,You Wear Love so Well,June Christy,Off Beat,2013,0.284,0.0433,5,-19.413,1,0.031,0.976,7.59e-05,0.101,0.122,85.265
13957,2waJz5M23bE01anlZrQsOA,Here I Go Again - BBC Live Session,The Hollies,Live at the BBC,2018,0.508,0.792,7,-4.413,1,0.0324,0.377,0.0,0.0522,0.839,142.901
13958,3ShLSYWPSjz9zWXBYxqJxs,Jennifer Eccles - BBC Live Session,The Hollies,Live at the BBC,2018,0.545,0.807,9,-4.94,1,0.0318,0.0264,0.289,0.129,0.687,124.015
13959,5b6PQI4qgAriidyPk9fOsi,I've Got a Way of My Own - BBC Live Session,The Hollies,Live at the BBC,2018,0.5,0.679,9,-6.258,1,0.0327,0.00925,1.63e-06,0.0974,0.527,107.262
13960,3VfvPEozoM2r4FTmsYRYTi,Wings - BBC Live Session,The Hollies,Live at the BBC,2018,0.438,0.488,2,-5.706,1,0.0284,0.181,0.000248,0.151,0.179,144.755
13961,2KvQS4PgK6Gk2K3oJjIMRC,Step Inside - BBC Live Session,The Hollies,Live at the BBC,2018,0.544,0.761,2,-5.228,1,0.0319,2.04e-05,0.00566,0.181,0.674,124.26
13962,400IvOQOFPo9StQWtOYnDf,Shake - BBC Live Session,The Hollies,Live at the BBC,2018,0.442,0.798,9,-5.566,0,0.0615,0.0989,0.00165,0.151,0.809,172.19
13963,3I5cYL24pilX4XJn71QWJf,I Take What I Want - BBC Live Session,The Hollies,Live at the BBC,2018,0.635,0.87,11,-3.923,1,0.0601,0.0852,0.0213,0.0508,0.871,92.904
13964,6V9IM2Uts85xMj7rEkqGQA,Away Away Away - BBC Live Session,The Hollies,Live at the BBC,2018,0.572,0.738,4,-5.377,1,0.0326,0.0753,3.28e-05,0.12,0.847,128.996
13965,7bIZPhhANc3PcDvm6vTGUb,Charlie and Fred - BBC Live Session,The Hollies,Live at the BBC,2018,0.512,0.615,7,-3.913,1,0.0318,0.0975,0.000197,0.209,0.807,93.519
13966,2NSuVk98MRQKrAttbRhLTR,Something's Got a Hold On Me - BBC Live Session,The Hollies,Live at the BBC,2018,0.391,0.889,0,-1.943,1,0.103,0.158,0.00071,0.0488,0.653,86.178
13967,2EOXZ1Nj4hH2ld6w52CkxF,Nobody - BBC Live Session,The Hollies,Live at the BBC,2018,0.663,0.672,2,-4.765,1,0.0369,0.274,0.00202,0.155,0.675,95.649
13968,3JznjsKc8OlJcVZHUsrmSV,Set Me Free - BBC Live Session,The Hollies,Live at the BBC,2018,0.508,0.973,2,-4.155,1,0.255,0.379,0.00145,0.0995,0.688,136.09
13969,0FcHTNq7NbtsVCN3Qm8WlH,She Said Yeah - BBC Live Session,The Hollies,Live at the BBC,2018,0.582,0.931,4,-3.084,1,0.135,0.687,0.000169,0.628,0.906,179.165
13970,6QJ9fPbYYg3KmFL1RTsTYY,You Must Believe Me - BBC Live Session,The Hollies,Live at the BBC,2018,0.655,0.577,9,-4.674,1,0.0324,0.0127,0.0297,0.0814,0.739,128.081
13971,75lA8giWiAIvyQyVfX82uq,Too Many People - BBC Live Session,The Hollies,Live at the BBC,2018,0.507,0.744,2,-4.78,1,0.0317,0.0708,1.16e-05,0.096,0.476,96.032
13972,5WTPq9a7AXPv6DdED5RnqB,Look Through Any Window - BBC Live Session,The Hollies,Live at the BBC,2018,0.571,0.569,4,-5.031,1,0.0326,0.362,0.0,0.161,0.639,141.498
13973,6daREP85RIA7qZQiZbUSDs,Too Young to Be Married - BBC Live Session,The Hollies,Live at the BBC,2018,0.374,0.583,4,-7.658,1,0.0332,0.428,0.000695,0.111,0.437,168.904
13974,5xfrzWUuNdPLZ2vnrikBgq,I'm Alive - BBC Live Session,The Hollies,Live at the BBC,2018,0.59,0.667,0,-4.585,1,0.0311,0.464,4.01e-05,0.096,0.727,137.337
13975,2i4JKe9HUIr55gc4axJ53N,The Games We Play - BBC Live Session,The Hollies,Live at the BBC,2018,0.586,0.749,2,-5.566,1,0.0321,0.0152,0.000603,0.0726,0.745,138.829
13976,5G19PepRd1n0maJIXuyVkS,He Ain't Heavy He's My Brother - BBC Live Session,The Hollies,Live at the BBC,2018,0.27,0.645,7,-3.508,1,0.035,0.148,0.0258,0.154,0.316,76.188
13977,5dyv1qKRxzvYOnv9AzZiq0,"Then, Now, Always (Dolphin Days)",The Hollies,"Then, Now, Always",2010,0.691,0.606,9,-9.754,1,0.0259,0.166,6.33e-05,0.277,0.738,132.04
13978,6AZUec1qkO619x0qXPLbyZ,If You See Her,The Hollies,"Then, Now, Always",2010,0.719,0.723,9,-7.278,0,0.0266,0.0398,0.00031,0.0938,0.913,126.007
13979,5NpTKV6f7TwwJQnYOYzvx4,One Touch,The Hollies,"Then, Now, Always",2010,0.71,0.653,4,-8.662,1,0.0339,0.0821,1.97e-05,0.0717,0.681,99.022
13980,2chKrjED08MUHMn2Pa7ikK,Passengers,The Hollies,"Then, Now, Always",2010,0.763,0.636,9,-8.35,0,0.0272,0.0956,2.27e-05,0.199,0.944,116.005
13981,2xayALZQLdzyNLXyrZoeM5,I Would Fly,The Hollies,"Then, Now, Always",2010,0.679,0.522,2,-9.951,0,0.0283,0.206,3.12e-06,0.178,0.398,127.797
13982,0wvlcdBVlkJ7Y9kTrb2rYj,Coming Home,The Hollies,"Then, Now, Always",2010,0.772,0.727,10,-6.803,1,0.0308,0.0255,1.38e-05,0.0577,0.963,130.978
13983,78tDXPl5Z9QKsnEJf1UW9W,I Lied,The Hollies,"Then, Now, Always",2010,0.713,0.681,7,-6.894,1,0.0273,0.173,0.000188,0.127,0.877,111.057
13984,1rQ1xQnAQNpiF5xQQdMkMH,One Way Ticket,The Hollies,"Then, Now, Always",2010,0.746,0.712,9,-9.197,0,0.0268,0.0999,5.49e-06,0.253,0.96,119.979
13985,0f9PWnM3HMv0iKFLSbPeAZ,Too Much Too Soon,The Hollies,"Then, Now, Always",2010,0.698,0.727,0,-8.447,1,0.0254,0.0936,1.41e-06,0.174,0.753,122.007
13986,2Vbwuaj3JvsYyxKs8SZGvH,Unforgivable,The Hollies,"Then, Now, Always",2010,0.56,0.658,5,-8.078,1,0.0318,0.17,0.0,0.28,0.667,144.866
13987,2iHBbTffpMh3G7neO4yCUa,Hearts Don't Lie,The Hollies,"Then, Now, Always",2010,0.601,0.606,2,-10.213,1,0.03,0.244,0.000633,0.0947,0.592,154.056
13988,1Gn3tVsDiNnSTFF8VVGnun,She'd Kill for Me,The Hollies,"Then, Now, Always",2010,0.642,0.632,4,-9.838,1,0.0305,0.108,0.00161,0.0807,0.8,132.0
13989,4CEaxTqzFcbATR3l0ZyU6J,Stand By Me - Special Dance Version,The Hollies,The Coconut Collection,2009,0.663,0.828,9,-10.04,1,0.0323,0.12,0.0214,0.212,0.97,121.749
13990,6ZIwB4eT7MRXSFNQP6qx42,Stand By Me - Abbey Road Version,The Hollies,The Coconut Collection,2009,0.737,0.78,7,-9.94,1,0.0299,0.0518,8.59e-05,0.0487,0.959,121.883
13991,1LVDhQ7ylHSaioXtb1VrHC,Stand By Me - Radio Version,The Hollies,The Coconut Collection,2009,0.653,0.851,9,-9.889,1,0.0323,0.202,1.28e-05,0.104,0.924,122.333
13992,2wd7Q4LMlNoqE9VdnK2jRd,Stand By Me - Instrumental Version,The Hollies,The Coconut Collection,2009,0.596,0.725,9,-10.521,1,0.0424,0.0349,0.96,0.0356,0.975,122.17
13993,5ZP8yZ95eBrEwuBavbB7lg,"Shine Silently - Special 12 "" Mix",The Hollies,The Coconut Collection,2009,0.57,0.841,11,-11.372,1,0.0414,0.00107,0.0183,0.0607,0.761,110.333
13994,2NvemvvFPYN0bPDMNmhxGK,"Shine Silently - 7 "" Mix",The Hollies,The Coconut Collection,2009,0.56,0.842,11,-11.065,1,0.042,0.00205,0.00233,0.306,0.852,110.596
13995,2b3Ni15yJM41RHAiNHCjt3,"Your Eyes - Special 12 "" Mix",The Hollies,The Coconut Collection,2009,0.555,0.782,1,-9.878,1,0.0535,0.0321,0.000141,0.347,0.557,110.191
13996,0j4jFduEOqTP3PqJqnDLN4,"Your Eyes - 7 "" Mix",The Hollies,The Coconut Collection,2009,0.551,0.781,1,-9.55,1,0.0552,0.048,0.000317,0.357,0.523,110.167
13997,5uhYsMvW5isBuzjrBzgnGQ,"For What It's Worth, I'm Sorry - 7 "" Mix",The Hollies,The Coconut Collection,2009,0.577,0.432,2,-11.756,1,0.0253,0.315,0.0278,0.117,0.105,94.223
13998,1GoNZSW9hrCxFHhSlAuMXz,Hope,The Hollies,Staying Power,2006,0.726,0.638,0,-12.157,1,0.0255,0.0869,0.0,0.368,0.886,115.027
13999,2xOopLWPRoc40vn5z70BIW,So Damn Beautiful,The Hollies,Staying Power,2006,0.681,0.751,2,-8.835,1,0.035,0.419,0.0,0.0662,0.628,119.97
14000,5eySnHReQFX914ZUq1OHjD,Prove Me Wrong,The Hollies,Staying Power,2006,0.63,0.534,5,-12.001,1,0.0341,0.107,0.0,0.0919,0.854,152.058
14001,0H5S8rgqfsMCneAxbxPmnt,Break Me,The Hollies,Staying Power,2006,0.701,0.667,4,-11.912,1,0.0292,0.074,0.0,0.296,0.898,125.027
14002,6PpIOo6kIpPIO0OdoDyheu,Shine on Me,The Hollies,Staying Power,2006,0.442,0.579,0,-12.274,1,0.0428,0.364,0.0,0.102,0.554,205.546
14003,758bIqHS5Cq2yE2VrN0D5a,Suspended Animation,The Hollies,Staying Power,2006,0.753,0.567,6,-12.141,1,0.0291,0.213,1.82e-05,0.144,0.866,98.991
14004,3a5I8KmuiP9VwtSv9fNICB,Too Much Too Soon,The Hollies,Staying Power,2006,0.66,0.598,0,-12.771,1,0.029,0.216,0.0,0.0592,0.769,121.957
14005,5h8NTVHWautmOVwYnAhSD0,Touch Me,The Hollies,Staying Power,2006,0.801,0.724,11,-10.964,1,0.0335,0.178,1.11e-06,0.0676,0.922,116.012
14006,2Oj5vDUWD4oukfXiw6R9b5,Emotions,The Hollies,Staying Power,2006,0.476,0.443,0,-12.935,1,0.0297,0.461,1.31e-05,0.0842,0.691,201.84
14007,33NPK85rDFOLBwG9htb4F2,Weakness,The Hollies,Staying Power,2006,0.666,0.506,4,-12.626,0,0.0296,0.455,0.0,0.337,0.669,116.005
14008,1sKzb2zr2pZyWDFAJLmfGy,Live It Up,The Hollies,Staying Power,2006,0.711,0.67,0,-12.774,1,0.0271,0.122,5.21e-05,0.039,0.765,122.997
14009,0Cv1VGB5FrTRRDZuupte3X,Yesterday's Gone,The Hollies,Staying Power,2006,0.692,0.612,7,-13.041,1,0.0285,0.315,0.0,0.183,0.898,117.999
14010,5YPHjzn13h2jdL7kos12tY,Let Love Pass,The Hollies,Staying Power,2006,0.464,0.268,6,-13.501,1,0.0299,0.579,0.0,0.224,0.246,50.677
14011,7fPlsKGaWPFUJt5uZPXwht,Peggy Sue - 2007 Remaster,The Hollies,Buddy Holly (Expanded Edition),1980,0.706,0.341,9,-16.752,1,0.0465,0.749,0.00116,0.0422,0.514,135.608
14012,4n4DnLlrVi2Pm2xlL7uH3O,Wishing - 2007 Remaster,The Hollies,Buddy Holly (Expanded Edition),1980,0.593,0.531,9,-12.321,1,0.0315,0.0311,0.000213,0.142,0.774,123.995
14013,34ZixahMpehMHpU7O5E6Kn,Love's Made a Fool of You - 2007 Remaster,The Hollies,Buddy Holly (Expanded Edition),1980,0.692,0.694,4,-11.611,1,0.0596,0.305,1.59e-06,0.145,0.778,136.127
14014,7Fc3NqEmGDnERGmE1fnN6r,Take Your Time - 2007 Remaster,The Hollies,Buddy Holly (Expanded Edition),1980,0.647,0.479,9,-10.339,1,0.0353,0.354,2.61e-05,0.208,0.734,117.617
14015,5OWWtGSXtn3fEFGk4OYW7b,Heartbeat - 2007 Remaster,The Hollies,Buddy Holly (Expanded Edition),1980,0.579,0.381,9,-14.167,1,0.0286,0.236,1.92e-06,0.0516,0.79,144.427
14016,71O6674EcL2zkWHvGsteYf,Tell Me How - 2007 Remaster,The Hollies,Buddy Holly (Expanded Edition),1980,0.532,0.49,2,-10.688,1,0.0313,0.0518,1.15e-06,0.0934,0.541,133.87
14017,49i6jjVRBJbyhXvApm4Jtz,Think It Over - 2007 Remaster,The Hollies,Buddy Holly (Expanded Edition),1980,0.509,0.606,6,-11.884,0,0.0344,0.0326,0.000932,0.0617,0.869,130.132
14018,11kqSRnAb09DdPx0Xb7gnq,Maybe Baby - 2007 Remaster,The Hollies,Buddy Holly (Expanded Edition),1980,0.714,0.327,9,-14.02,1,0.0286,0.601,1.57e-05,0.0269,0.617,106.903
14019,0307b0zLiOCEIGKdgvYORa,Midnight Shift - 2007 Remaster,The Hollies,Buddy Holly (Expanded Edition),1980,0.52,0.735,5,-9.542,1,0.0369,0.354,1.28e-05,0.229,0.944,168.304
14020,3x1U672hcyIalinsNJnKct,I'm Gonna Love You Too - 2007 Remaster,The Hollies,Buddy Holly (Expanded Edition),1980,0.684,0.535,9,-12.195,1,0.0631,0.127,7.97e-05,0.175,0.647,90.29
14021,61U26yqQmcisFFpaw81PvO,Peggy Sue Got Married - 2007 Remaster,The Hollies,Buddy Holly (Expanded Edition),1980,0.773,0.513,11,-12.606,1,0.203,0.0803,0.0145,0.221,0.356,133.232
14022,43boF6QjnD0jPYsLgnfkXn,What to Do - 2007 Remaster,The Hollies,Buddy Holly (Expanded Edition),1980,0.461,0.362,11,-13.06,1,0.0306,0.314,1.4e-05,0.0962,0.316,136.277
14023,5XL09cKmld3oT0DWovgaFa,That'll Be the Day - 2007 Remaster,The Hollies,Buddy Holly (Expanded Edition),1980,0.616,0.803,2,-9.657,1,0.0409,0.0709,2.47e-06,0.127,0.906,117.644
14024,1kGrSQBlIHTQYeOCIQxB2R,It Doesn't Matter Anymore - 2007 Remaster,The Hollies,Buddy Holly (Expanded Edition),1980,0.685,0.445,0,-11.036,1,0.0272,0.467,0.0,0.214,0.895,98.824
14025,5InAaNTwU73zdZpbLFqQQv,Everyday - 2007 Remaster,The Hollies,Buddy Holly (Expanded Edition),1980,0.716,0.579,7,-11.417,1,0.035,0.372,0.0,0.14,0.568,103.013
14026,2w6QtE97s8z3sDRswGzqnt,Reprise - 2007 Remaster,The Hollies,Buddy Holly (Expanded Edition),1980,0.457,0.494,9,-13.342,1,0.0511,0.42,3.54e-06,0.0559,0.634,135.787
14027,7HPSKcO9UbicXEB1baiTg7,Take Your Time - 1998 Remaster,The Hollies,Buddy Holly (Expanded Edition),1980,0.476,0.693,9,-10.457,1,0.0335,0.0126,0.847,0.275,0.852,121.582
14028,4uu2Tyd5wkeHP04bGh1mnw,Writing on the Wall,The Hollies,A Crazy Steal,1978,0.389,0.409,9,-12.928,1,0.0351,0.457,0.0009,0.133,0.303,124.586
14029,4Y2szCKUHjHABQdTWSZWFJ,What Am I Gonna Do,The Hollies,A Crazy Steal,1978,0.479,0.437,9,-12.636,1,0.0323,0.41,0.013,0.0912,0.229,123.639
14030,0urN9XSUHCcw67MUVVENzZ,Let It Pour,The Hollies,A Crazy Steal,1978,0.654,0.397,6,-13.551,0,0.0603,0.749,0.00139,0.0875,0.523,115.358
14031,5YXEtMrJgJpHcGGiXgIv8Q,Burn Out,The Hollies,A Crazy Steal,1978,0.567,0.892,0,-9.183,1,0.0606,0.273,0.00251,0.0803,0.908,151.018
14032,2ugsmlDTN43AfeJZoDD81w,Hello to Romance,The Hollies,A Crazy Steal,1978,0.375,0.529,4,-11.928,1,0.0397,0.364,4.39e-06,0.0343,0.398,171.349
14033,4dxxuVTpBZEcgy3b9jSMqS,Amnesty,The Hollies,A Crazy Steal,1978,0.513,0.363,0,-10.599,1,0.0311,0.361,1.73e-06,0.11,0.345,75.42
14034,7mTABPSZy8XEFLFuimjlDg,Caracas,The Hollies,A Crazy Steal,1978,0.564,0.557,9,-11.651,0,0.0451,0.144,0.0114,0.177,0.422,107.131
14035,2PK0Me9km6LDZODjSoCsI2,Boulder to Birmingham,The Hollies,A Crazy Steal,1978,0.499,0.575,7,-10.702,1,0.0317,0.392,0.0,0.172,0.718,134.787
14036,59gIDl9AY9YhsZMCLtVf4L,Clown Service,The Hollies,A Crazy Steal,1978,0.552,0.536,2,-11.286,1,0.0383,0.717,0.000393,0.102,0.535,123.903
14037,3IuJz3Px9Eu5EKXVAQGTJh,Feet on the Ground,The Hollies,A Crazy Steal,1978,0.287,0.448,9,-11.788,1,0.0297,0.416,0.000174,0.242,0.385,147.077
14038,0SQ40T1Wk8lsOMoavxHZir,Star,The Hollies,Write On,1976,0.619,0.72,9,-9.119,1,0.0285,0.0415,0.000567,0.151,0.966,127.076
14039,7DISmtdeH3aqrHkAvS8kMV,Write On,The Hollies,Write On,1976,0.434,0.737,9,-11.344,1,0.0344,0.0853,3.88e-06,0.192,0.704,139.668
14040,4bL9GuMHepXTCE5PNIv5ic,Sweet Country Calling,The Hollies,Write On,1976,0.637,0.757,7,-11.276,1,0.0307,0.0672,0.0,0.164,0.776,142.54
14041,40qWTN7Ofi0BDIPsnIJFUQ,Love Is the Thing,The Hollies,Write On,1976,0.378,0.161,4,-16.636,0,0.0304,0.775,0.00484,0.101,0.105,100.567
14042,5pTms5DY94zpgsPBx5Qrzb,I Won't Move Over,The Hollies,Write On,1976,0.496,0.586,0,-11.119,1,0.0536,0.235,3.99e-06,0.0564,0.568,123.293
14043,5HCzFw6460kBT8qKyqeB5q,Narida,The Hollies,Write On,1976,0.742,0.699,11,-9.482,0,0.0347,0.13,0.0063,0.086,0.96,125.507
14044,2N2txUtoNk00UiP5aGi0KJ,Stranger,The Hollies,Write On,1976,0.673,0.606,0,-12.858,1,0.109,0.377,0.00668,0.0922,0.586,151.104
14045,1He6kZwjgZVmCjmwfwgwhi,Crocodile Woman (She Bites),The Hollies,Write On,1976,0.465,0.948,2,-10.408,1,0.0414,0.0188,0.0618,0.231,0.214,115.722
14046,7FMMu9IekxrGWFzN3dYavN,My Island,The Hollies,Write On,1976,0.668,0.476,9,-14.59,1,0.0316,0.761,0.00144,0.0614,0.718,119.013
14047,74S5iBAxVhBUAldv037j7M,There's Always Goodbye,The Hollies,Write On,1976,0.47,0.468,7,-12.218,1,0.0294,0.383,9.07e-06,0.156,0.431,138.743
14048,6XGpXFd88No06yOO68g3lN,Another Night - 2008 Remaster,The Hollies,Another Night,1975,0.727,0.814,9,-5.517,0,0.0294,0.113,0.0193,0.155,0.87,110.776
14049,7GX3w1oGTwavMU9pHjFTJn,"4th of July, Asbury Park (Sandy) - 2008 Remaster",The Hollies,Another Night,1975,0.556,0.623,0,-7.259,0,0.0305,0.198,0.0,0.0582,0.451,103.903
14050,67cBayQ3Csy0iyyzA46x70,Lonely Hobo Lullaby - 2008 Remaster,The Hollies,Another Night,1975,0.553,0.666,3,-6.499,1,0.0282,0.639,0.0,0.0614,0.492,127.021
14051,3hmv6ARXB4Eg0Wuud9RY7r,Second Hand Hang-Ups - 2008 Remaster,The Hollies,Another Night,1975,0.345,0.733,9,-6.895,1,0.0381,0.168,0.000447,0.201,0.484,127.245
14052,1MLTI3pj0vRHMlsZPSfXaZ,Time Machine Jive - 2008 Remaster,The Hollies,Another Night,1975,0.598,0.906,7,-5.928,1,0.0639,0.0796,2.32e-05,0.231,0.777,118.806
14053,2dpN9WDnzoPAIhkNdBBEgV,I'm Down - 2008 Remaster,The Hollies,Another Night,1975,0.51,0.579,7,-6.628,1,0.0317,0.199,0.0,0.101,0.408,122.066
14054,1MR2UpD3JoGoOdE31UMJdD,Look out Johnny (There's a Monkey on Your Back) - 2008 Remaster,The Hollies,Another Night,1975,0.642,0.828,6,-5.832,0,0.0497,0.0939,0.0,0.231,0.845,134.534
14055,4BJdqVlSAisSTV6FZ7TbjO,Give Me Time - 2008 Remaster,The Hollies,Another Night,1975,0.4,0.554,7,-8.939,1,0.0344,0.302,0.0,0.0348,0.358,141.126
14056,2IKoZeEIpBQzfyHuXDPG3o,You Gave Me Life (With That Look in Your Eyes) - 2008 Remaster,The Hollies,Another Night,1975,0.548,0.876,9,-5.469,1,0.0721,0.3,0.00861,0.0612,0.912,182.005
14057,0oAjSokD0X7tM0AxXokNmg,Lucy - 2008 Remaster,The Hollies,Another Night,1975,0.466,0.55,7,-7.167,1,0.0261,0.0658,5.34e-06,0.0579,0.496,142.883
14058,03rLbEvaGUikf7L8uFozia,Son of a Rotten Gambler - 2008 Remaster,The Hollies,Another Night,1975,0.506,0.377,7,-12.059,1,0.0597,0.212,1.24e-05,0.0764,0.477,145.294
14059,1E4dqndKDzufWcSY4SVKAV,Layin' to the Music - 2008 Remaster,The Hollies,Another Night,1975,0.739,0.748,0,-11.085,1,0.0278,0.0297,8.48e-05,0.0774,0.784,110.847
14060,6kuMNpVgVZGWJ8kgPvKxmc,Come Down to the Shore - 2008 Remaster,The Hollies,Another Night,1975,0.721,0.521,0,-11.536,1,0.0665,0.0723,0.0,0.171,0.912,129.799
14061,4BAOO7WoAcEj0OqBfbiwbD,Hello Lady Goodbye - 2008 Remaster,The Hollies,Another Night,1975,0.67,0.733,9,-6.876,1,0.0304,0.289,0.0,0.257,0.738,125.811
14062,18QjJJWR9Jb1qpjB9GxOtQ,Another Night - Live,The Hollies,Another Night,1975,0.635,0.884,9,-5.976,0,0.0582,0.0441,0.000415,0.84,0.767,128.459
14063,2KkGozKLbmClyIwyiARmGT,"2 - 4th July, Asbury Park (Sandy) - Live",The Hollies,Another Night,1975,0.532,0.841,3,-8.023,1,0.0717,0.0898,0.0,0.707,0.328,107.673
14064,0oJ7HpNbUidyQ7mvKSvmHK,I'm Down - Live,The Hollies,Another Night,1975,0.516,0.717,7,-6.604,1,0.0334,0.111,0.0,0.703,0.566,129.513
14065,2YYT658ggr5bn4QIOi5ZpM,Falling Calling - 2008 Remaster,The Hollies,Hollies,1974,0.714,0.717,4,-10.38,1,0.0532,0.158,1.9e-05,0.088,0.962,158.575
14066,5SQYdb2ndq1dDIqxYBHvUo,Down on the Run - 2008 Remaster,The Hollies,Hollies,1974,0.675,0.822,9,-7.162,1,0.0262,0.0204,0.001,0.0317,0.855,110.041
14067,0lt5Wmls9qAklVWCNYP1Ef,Don't Let Me Down - 2008 Remaster,The Hollies,Hollies,1974,0.501,0.582,7,-8.663,1,0.0333,0.0737,1.07e-06,0.0494,0.528,140.825
14068,2t0rYf46moXgdYytvHs4ci,Love Makes the World Go Round - 2008 Remaster,The Hollies,Hollies,1974,0.508,0.557,4,-8.088,1,0.0593,0.0785,0.000155,0.0568,0.678,186.309
14069,3dwvT66ZwtwlIZl3IISe6X,The Day That Curly Billy Shot Down Crazy Sam Mcgee - 2008 Remaster,The Hollies,Hollies,1974,0.545,0.952,9,-6.089,1,0.0861,0.257,0.0,0.115,0.837,137.96
14070,7FB1zIuewuQgdyZsKtD0Xe,It's a Shame It's a Game - 2008 Remaster,The Hollies,Hollies,1974,0.771,0.684,4,-7.01,1,0.0323,0.0349,0.00123,0.0498,0.957,118.523
14071,5ABn6q3EEYNDGR26Qo90up,Rubber Lucy - 2008 Remaster,The Hollies,Hollies,1974,0.599,0.872,0,-6.344,1,0.0425,0.00846,1.8e-05,0.0886,0.892,101.02
14072,65aEwNxOhdHsIGRNHJFHrv,Pick Up the Pieces Again - 2008 Remaster,The Hollies,Hollies,1974,0.453,0.462,7,-12.613,1,0.0428,0.594,0.0611,0.131,0.407,154.374
14073,37brpicyl4FbdZKAhbEB1M,Transatlantic Westbound Jet - 2008 Remaster,The Hollies,Hollies,1974,0.482,0.607,2,-9.906,1,0.0371,0.104,0.000377,0.118,0.656,97.05
14074,66f0sOTFTybf6ayepSJNta,Out on the Road - 2008 Remaster,The Hollies,Hollies,1974,0.726,0.858,0,-7.339,1,0.0379,0.313,0.000217,0.129,0.887,136.773
14075,6yLIqXX9edg1x0HZS7cZEv,The Air That I Breathe - 2008 Remaster,The Hollies,Hollies,1974,0.279,0.473,4,-8.375,0,0.0309,0.242,0.00164,0.158,0.246,167.792
14076,6Mja9IsV9A3Vf7sr9WXgje,Mexico Gold - 2008 Remaster,The Hollies,Hollies,1974,0.431,0.91,9,-6.78,1,0.167,0.275,0.0,0.662,0.886,170.175
14077,5D1tchHZUCFuHzZ7BwJDls,Tip of the Iceberg - 2008 Remaster,The Hollies,Hollies,1974,0.45,0.9,4,-8.609,1,0.0571,0.00786,0.00716,0.06,0.807,192.05
14078,3CnTbuaapTQYRFkEaRrZGZ,Burn Fire Burn - 2008 Remaster,The Hollies,Hollies,1974,0.568,0.905,0,-5.766,1,0.0454,0.00941,0.000234,0.124,0.657,129.439
14079,36PASUFEsOVmijyV3CptCj,Born a Man - 2008 Remaster,The Hollies,Hollies,1974,0.466,0.784,7,-7.928,1,0.0911,0.202,0.0,0.102,0.583,178.273
14080,5JbLs4QypbeGxz3FwAAagY,No More Riders - 2008 Remaster,The Hollies,Hollies,1974,0.648,0.63,4,-7.404,0,0.0374,0.0461,3.83e-05,0.22,0.577,106.173
14081,1xpFwA02pq286DRi5TAS4s,Won't You Feel Good That Morning - 2007 Remaster,The Hollies,Romany (Expanded Edition),1972,0.496,0.825,1,-8.994,1,0.0318,0.222,3.65e-05,0.151,0.706,130.387
14082,2zst8RyjPMuFvQv6hEczrr,Touch - 2007 Remaster,The Hollies,Romany (Expanded Edition),1972,0.337,0.455,4,-10.72,0,0.0276,0.405,0.00068,0.126,0.359,150.731
14083,6kErTiuu2CAXN1LLlWb1Iy,Words Don't Come Easy - 2007 Remaster,The Hollies,Romany (Expanded Edition),1972,0.5,0.24,9,-17.105,1,0.0308,0.794,1.26e-05,0.225,0.305,98.087
14084,5fdx4P7W47NeVI7RM7yvuF,Magic Woman Touch - 2007 Remaster,The Hollies,Romany (Expanded Edition),1972,0.566,0.627,4,-10.222,1,0.027,0.0201,0.0,0.111,0.726,93.356
