,Id,Name,Genres,Popularity,Img
296,72T7x96EAqN2UWvAgobYfv,Sizzla,"['dancehall', 'lovers rock', 'modern reggae', 'reggae', 'reggae fusion', 'roots reggae']",58,"{'height': 360, 'url': 'https://i.scdn.co/image/8e639cea46523dd1cd8dfb0700a27869cb72317d', 'width': 400}"
297,3rIZMv9rysU7JkLzEaC5Jp,Snow Patrol,"['irish rock', 'modern rock', 'neo mellow', 'permanent wave', 'pop rock', 'rock']",71,"{'height': 640, 'url': 'https://i.scdn.co/image/9efec97c21ff998d874b96116bf4315975a8b42a', 'width': 640}"
298,4S6URhg3PMKnCv9clR4ejE,Fates Warning,"['metal', 'neo classical metal', 'neo-progressive', 'power metal', 'progressive metal', 'us power metal']",43,"{'height': 640, 'url': 'https://i.scdn.co/image/aaa22aaedd534c822d9d457f33fda82dd7c6bb44', 'width': 640}"
299,4TPg99w9dTTEZad8YYPEZl,Pepe Pinto,"['cante flamenco', 'flamenco']",30,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2736188be78b58d83d059fbb692', 'width': 640}"
300,7dmeVSH4lJqxXU7C87dKIB,Tanya Tucker,"['classic country pop', 'country', 'country dawn', 'country rock', 'outlaw country']",54,"{'height': 640, 'url': 'https://i.scdn.co/image/ff3cd600f10b0a77d9cf6e0762e22ccb63ea5951', 'width': 640}"
301,2Uz58cSxlJgefDaSikxYQ7,Thomas Dolby,"['art rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'steampunk', 'synthpop', 'zolo']",47,"{'height': 678, 'url': 'https://i.scdn.co/image/2994dbaf7be7460fb5f4ed0b486c82aa014740e5', 'width': 1000}"
302,3MdG05syQeRYPPcClLaUGl,Diana Ross,"['adult standards', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']",69,"{'height': 640, 'url': 'https://i.scdn.co/image/c69aa874ada7a686cc2b2651ae11c77a7c63808e', 'width': 640}"
303,2kO6zjt4a1OIqxOERhliEX,The Gathering,"['atmospheric doom', 'dutch metal', 'gothic metal', 'gothic symphonic metal', 'symphonic metal']",44,"{'height': 640, 'url': 'https://i.scdn.co/image/20cc73bc72e4b8084e6ccdd85b1b3374b9a6738c', 'width': 640}"
304,2zlMeTjA7szCmqcJjBzYXJ,Skip James,"['acoustic blues', 'blues', 'country blues', 'delta blues', 'traditional blues', 'traditional folk']",37,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2733330e92b8ff22c2419ed9b5e', 'width': 640}"
305,2lxX1ivRYp26soIavdG9bX,The Yardbirds,"['album rock', 'art rock', 'blues rock', 'british blues', 'british invasion', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'merseybeat', 'psychedelic rock', 'rock', 'roots rock', 'symphonic rock']",52,"{'height': 1000, 'url': 'https://i.scdn.co/image/387ef350db933ccaf6fd0b5bfd2837841bc6b835', 'width': 1000}"
306,7KisXggbWbBdYatDQcBmum,Jacques Higelin,"['chanson', 'french pop', 'french rock', 'nouvelle chanson francaise']",43,"{'height': 563, 'url': 'https://i.scdn.co/image/7b84037fffa83e7f9e3e453bdf8820330d2bdcfb', 'width': 1000}"
307,41Q0HrwWBtuUkJc7C1Rp6K,311,"['alternative metal', 'alternative rock', 'funk metal', 'funk rock', 'nu metal', 'pop rock', 'rap rock', 'reggae fusion', 'rock']",64,"{'height': 640, 'url': 'https://i.scdn.co/image/9db73e93d333b7b7bef62c42682379eb8356ea18', 'width': 640}"
308,6kz7WuPaUa4QVreP27I33i,The Paul Butterfield Blues Band,"['blues', 'blues rock', 'chicago blues', 'country rock', 'electric blues', 'harmonica blues', 'psychedelic rock', 'traditional blues']",39,"{'height': 697, 'url': 'https://i.scdn.co/image/96dc0eb644f50cb20363c23f0a58765b2c85eb9f', 'width': 1000}"
309,0nJUwPwC9Ti4vvuJ0q3MfT,John Prine,"['alternative country', 'country rock', 'folk', 'folk rock', 'indie folk', 'mellow gold', 'new americana', 'roots rock', 'singer-songwriter', 'traditional folk']",66,"{'height': 640, 'url': 'https://i.scdn.co/image/cb63931d549ab6cbb25bec8e7e88b7106d97ca4a', 'width': 640}"
310,7iMWWdRNiCJwGOGEIYr02z,My Dying Bride,"['death metal', 'doom metal', 'gothic metal', 'metal', 'uk doom metal']",45,"{'height': 640, 'url': 'https://i.scdn.co/image/a30699dfa7c5dc9c5686251698b109f323727328', 'width': 640}"
311,4KJ6jujcNPzOyhdNoiNftp,lovelytheband,"['indie pop', 'indie poptimism', 'modern alternative rock', 'modern rock', 'pop rock', 'rock']",65,"{'height': 640, 'url': 'https://i.scdn.co/image/b42e6ea35ce6f7767966a2fa88a625fb743d65c9', 'width': 640}"
312,7jZM5w05mGhw6wTB1okhD9,ATB,"['disco house', 'german dance', 'german techno', 'german trance', 'trance']",59,"{'height': 640, 'url': 'https://i.scdn.co/image/8b7ea2fdd6fb1de940ad1a489049c12919dbc28c', 'width': 640}"
313,1020a42xVklY6c56imNcaa,Slum Village,"['alternative hip hop', 'detroit hip hop', 'hip hop', 'indie soul', 'neo soul']",57,"{'height': 640, 'url': 'https://i.scdn.co/image/c3cc3500cd5100e7be65aef08413f4c804b218db', 'width': 640}"
314,7x83XhcMbOTl1UdYsPTuZM,Tom Waits,"['folk', 'folk rock', 'roots rock', 'singer-songwriter']",65,"{'height': 1000, 'url': 'https://i.scdn.co/image/83ddcec755502352a3b1edead904b49eddb80e3c', 'width': 1000}"
315,3inCNiUr4R6XQ3W43s9Aqi,Pavement,"['alternative rock', 'anti-folk', 'art rock', 'dance rock', 'dream pop', 'freak folk', 'indie pop', 'indie rock', 'lo-fi', 'modern rock', 'new wave', 'rock']",60,"{'height': 1104, 'url': 'https://i.scdn.co/image/80c16daae85fd73f63aa9d64a30aa4029056bea3', 'width': 1000}"
316,6URFeH3cWWv6tj2RazL9IP,Bob Baldwin,"['jazz funk', 'smooth jazz']",44,"{'height': 640, 'url': 'https://i.scdn.co/image/62222840d5c39df6781786ebeece5d63fdc8f4d0', 'width': 640}"
317,7v4imS0moSyGdXyLgVTIV7,Nat King Cole,['adult standards'],80,"{'height': 1278, 'url': 'https://i.scdn.co/image/a4c0918f13b67aa8d9f4ea1d64bdba44c51fb1d2', 'width': 1000}"
318,4bofI6U62c9ZvTOrORFVwc,Carbon Leaf,['celtic rock'],39,"{'height': 640, 'url': 'https://i.scdn.co/image/157334eb7b09500daa6613cc0bb316b7ccc7dbd9', 'width': 640}"
319,22sg0OT5BG5eWLBN97WPIZ,Whiteheart,"['christian metal', 'christian music', 'deep christian rock']",32,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f117a60fd6a68f3f929972e1', 'width': 640}"
320,7AZwAitWq1KcFoIJhRWb6V,Deerhoof,"['art pop', 'bay area indie', 'experimental indie rock', 'experimental pop', 'experimental rock', 'freak folk', 'garage psych', 'indie rock', 'noise pop', 'noise rock']",43,"{'height': 640, 'url': 'https://i.scdn.co/image/6960c77dfed072a2ec389531ac0b475c00751233', 'width': 640}"
321,0tncOz6MVpy67IphfE6VHZ,Buddy Greco,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']",38,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2736d04747f6aa567a65eedc00b', 'width': 640}"
322,05lF0DUkLJqiW5o70SScyR,Hybrid Minds,['drum and bass'],61,"{'height': 640, 'url': 'https://i.scdn.co/image/0bfd921a60818bfbfa90e99039fc33184e63ce3e', 'width': 640}"
323,3iDD7bnsjL9J4fO298r0L0,Chicago,"['adult standards', 'album rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",71,"{'height': 640, 'url': 'https://i.scdn.co/image/8d22268af8be7c5ef34507f8f07ede7b93337337', 'width': 640}"
324,11sAWrpIkFUPQlXoQqpeBV,Bill & Gloria Gaither,['southern gospel'],44,"{'height': 491, 'url': 'https://i.scdn.co/image/5cd50db4fc4a5077eddf0241a0effdde7df31c38', 'width': 737}"
325,7nkLRaWHImCvWGHdNGnhVE,Ten Years After,"['album rock', 'art rock', 'blues', 'blues rock', 'british blues', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'psychedelic rock', 'rock', 'roots rock', 'symphonic rock']",53,"{'height': 924, 'url': 'https://i.scdn.co/image/2c825769bc2470bf5aaf04a5991db4612298c5dd', 'width': 1000}"
326,15oeqKO5k5uZ5773tWvpda,Son House,"['acoustic blues', 'blues', 'country blues', 'delta blues', 'traditional blues', 'traditional folk']",39,"{'height': 1195, 'url': 'https://i.scdn.co/image/99589dbc6da59ebf8a88a9491a3df52382d40559', 'width': 874}"
327,3LfO03nEZMdWNHG2tLpMa0,Tavares,"['adult standards', 'classic soul', 'disco', 'motown', 'post-disco', 'quiet storm']",53,"{'height': 1035, 'url': 'https://i.scdn.co/image/657139eb6fd4b5ddc68d7954d8b0672948b6f791', 'width': 1000}"
328,6zHRqvws8dVeqL8D31ponr,Tim Buckley,"['art pop', 'art rock', 'cosmic american', 'country rock', 'experimental', 'folk', 'folk rock', 'psychedelic folk', 'psychedelic rock', 'roots rock', 'singer-songwriter', 'traditional folk']",50,"{'height': 1159, 'url': 'https://i.scdn.co/image/d1058a1dd29c50ab5814dab42ad2137eb25ee8d6', 'width': 1000}"
329,1gRNBaI4yn6wCCTvRhGWh8,Don McLean,"['adult standards', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'traditional folk']",66,"{'height': 640, 'url': 'https://i.scdn.co/image/cc2c3a17df6dcc97f8885490d98f530a86e003d0', 'width': 640}"
330,5MWBg16f5UYiaSlyVhzlIW,John Cale,"['alternative rock', 'art pop', 'art rock', 'country rock', 'dance rock', 'experimental', 'experimental rock', 'folk', 'folk rock', 'melancholia', 'post-punk', 'psychedelic rock', 'pub rock', 'roots rock', 'singer-songwriter', 'traditional folk', 'uk post-punk']",52,"{'height': 1000, 'url': 'https://i.scdn.co/image/ab6772690000c46c1d8c27730e94015b42625261', 'width': 1000}"
331,4tpUmLEVLCGFr93o8hFFIB,Blondie,"['candy pop', 'dance rock', 'new wave', 'new wave pop', 'permanent wave', 'power pop', 'rock']",71,"{'height': 640, 'url': 'https://i.scdn.co/image/dbd371b220a054a542279f499fc024044bece495', 'width': 640}"
332,2FS22haX3FYbyOsUAkuYqZ,Los Fabulosos Cadillacs,"['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'ska argentino']",70,"{'height': 751, 'url': 'https://i.scdn.co/image/fa61694bc1b21f212fef31d4f6b89e1d0b9ff7fa', 'width': 1000}"
333,6UuT0BJZ9vF8Y1sxXnJl2s,Bounty Killer,"['dancehall', 'lovers rock', 'old school dancehall', 'reggae fusion']",51,"{'height': 932, 'url': 'https://i.scdn.co/image/90101de01b33d9cac4021657f0412b1fd9761298', 'width': 897}"
334,0Iv00ucAIqr5KVS7bXGFa9,Ozric Tentacles,"['art rock', 'instrumental rock', 'jazz fusion', 'progressive rock', 'space rock', 'symphonic rock']",40,"{'height': 1236, 'url': 'https://i.scdn.co/image/2404a62e8b362948196ff1971b187f7f405a3e59', 'width': 1000}"
335,35ufIa5SJNtsQMIKrQeYfN,Michael Card,"['christian music', 'deep christian rock', 'roots worship']",45,"{'height': 640, 'url': 'https://i.scdn.co/image/7e1822778407c12ef96f82615118a030c9871595', 'width': 640}"
336,0qEcf3SFlpRcb3lK3f2GZI,Grand Funk Railroad,"['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'symphonic rock']",57,"{'height': 640, 'url': 'https://i.scdn.co/image/c5245cfbe18d033bce1c5ff2907299c61dfae6e5', 'width': 640}"
337,4KTkQA8GYHDdnF85o70VoO,Josh White,"['anthem worship', 'christian pop', 'christian uplift', 'roots worship']",37,"{'height': 640, 'url': 'https://i.scdn.co/image/37768ea119c2039daca07fa41a061b7d82c98ff3', 'width': 640}"
338,0K1BPXwAU1CTd8DNZohopA,Caedmon's Call,"['ccm', 'christian alternative rock', 'christian music', 'roots worship', 'worship']",35,"{'height': 784, 'url': 'https://i.scdn.co/image/d06b2a2001699630c5557faa3ef98542ae6149a9', 'width': 776}"
339,1BxqJ6pOCi8mkSjCbFYjpW,Harry Gregson-Williams,"['british soundtrack', 'epicore', 'scorecore', 'soundtrack', 'video game music']",62,"{'height': 1158, 'url': 'https://i.scdn.co/image/a4bb4c2856161184c4b67f10413381e910bad3a1', 'width': 1000}"
340,7sXdMnZeR5MsLKToZKpR2c,Elmer Bernstein,"['classic soundtrack', 'soundtrack', 'theme']",47,"{'height': 1000, 'url': 'https://i.scdn.co/image/75dad3e10285cfdd95990216eb497a38f34f3f2d', 'width': 1000}"
341,19eLuQmk9aCobbVDHc6eek,Louis Armstrong,"['adult standards', 'dixieland', 'harlem renaissance', 'jazz trumpet', 'new orleans jazz', 'swing', 'vocal jazz']",75,"{'height': 1176, 'url': 'https://i.scdn.co/image/99f7f6998cda59a87fff6c7e27019605c783714e', 'width': 1000}"
342,0pjLiK5qb4Zr0PWRNkdd2o,Gaither Vocal Band,"['louvor', 'southern gospel']",52,"{'height': 640, 'url': 'https://i.scdn.co/image/5b6d7abda7bedb0e0eb54d8cf06554bfeec761ca', 'width': 640}"
343,40tNK2YedBV2jRFAHxpifB,David Tao,"['c-pop', 'chinese r&b', 'classic mandopop', 'mandopop', 'taiwan pop', 'taiwan singer-songwriter']",54,"{'height': 640, 'url': 'https://i.scdn.co/image/1a2e31865e77de8f2434f2c9709ba52acfad012a', 'width': 640}"
344,0XKOBt59crntr7HQXXO8Yz,Brooks & Dunn,"['contemporary country', 'country', 'country road', 'country rock']",72,"{'height': 640, 'url': 'https://i.scdn.co/image/f690523f5ad43ede56b91c4599aee87f3f58e099', 'width': 640}"
345,00tVTdpEhQQw1bqdu8RCx2,Blue Öyster Cult,"['album rock', 'art rock', 'blues rock', 'classic rock', 'hard rock', 'metal', 'rock', 'soft rock']",67,"{'height': 640, 'url': 'https://i.scdn.co/image/0b3ebb1d8f28a8dc6ab54688d72cb01c482028b5', 'width': 640}"
346,2qT62DYO8Ajb276vUJmvhz,XTC,"['alternative rock', 'art punk', 'art rock', 'beatlesque', 'dance rock', 'jangle pop', 'new romantic', 'new wave', 'new wave pop', 'post-punk', 'power pop', 'pub rock', 'uk post-punk', 'zolo']",54,"{'height': 683, 'url': 'https://i.scdn.co/image/e6540622c946b42edd4c461f86fac6c3ca0ac61d', 'width': 1000}"
347,3XCnp5UV5wnNw49Xuka9qH,Sammi Cheng,"['c-pop', 'cantopop', 'classic cantopop']",54,"{'height': 640, 'url': 'https://i.scdn.co/image/6d74ca712f7227d4240766d9b643720fdc1035c6', 'width': 640}"
348,21ysNsPzHdqYN2fQ75ZswG,Ted Nugent,"['acid rock', 'album rock', 'blues rock', 'classic rock', 'country rock', 'glam metal', 'hard rock', 'metal', 'rock', 'southern rock']",59,"{'height': 655, 'url': 'https://i.scdn.co/image/ad9bd428f136c100b76030958a11c5dc7e4a6ace', 'width': 999}"
349,2VYQTNDsvvKN9wmU5W7xpj,Marilyn Manson,"['alternative metal', 'industrial', 'industrial metal', 'industrial rock', 'nu metal', 'wrestling']",74,"{'height': 640, 'url': 'https://i.scdn.co/image/0691d8f48b1f673c98d577b335eaea8c06ad1446', 'width': 640}"
350,7oPftvlwr6VrsViSDV7fJY,Green Day,"['permanent wave', 'pop punk', 'punk']",82,"{'height': 640, 'url': 'https://i.scdn.co/image/e0a127469d23c3959e80e82941bcaba0146472ae', 'width': 640}"
351,6XyY86QOPPrYVGvF9ch6wz,Linkin Park,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",85,"{'height': 640, 'url': 'https://i.scdn.co/image/1685533969d5b68cbc630f991e873bd6467f1814', 'width': 640}"
352,6FXMGgJwohJLUSr5nVlf9X,Massive Attack,"['downtempo', 'electronica', 'nu jazz', 'trip hop']",67,"{'height': 1335, 'url': 'https://i.scdn.co/image/c8bbeedb05f38ae5cb982a7daf4bf7129cca892c', 'width': 1000}"
353,60ht0hWRy1yjUDfNsLuHuP,Lucinda Williams,"['alternative country', 'anti-folk', 'country rock', 'folk', 'folk rock', 'heartland rock', 'indie folk', 'lilith', 'mellow gold', 'new americana', 'outlaw country', 'rock', 'roots rock', 'singer-songwriter', 'traditional folk']",56,"{'height': 640, 'url': 'https://i.scdn.co/image/a7827566f45c3edc135fa4fbd294b0d503adc0cc', 'width': 640}"
354,3ggwAqZD3lyT2sbovlmfQY,Meshuggah,"['alternative metal', 'death metal', 'djent', 'nu metal', 'progressive groove metal', 'swedish metal', 'technical groove metal', 'technical thrash']",56,"{'height': 1000, 'url': 'https://i.scdn.co/image/ab6772690000c46c290beee3ed0d39aed7fa7107', 'width': 1000}"
355,37uLId6Z5ZXCx19vuruvv5,Hot Chip,"['alternative dance', 'dance-punk', 'electronica', 'electropop', 'indie rock', 'indietronica', 'modern rock', 'neo-synthpop', 'new rave']",62,"{'height': 640, 'url': 'https://i.scdn.co/image/74c59113051e700e10077f26698d8a1f612454a7', 'width': 640}"
356,7u9m43vPVTERaALXXOzrRq,Chalino Sanchez,"['corrido', 'deep regional mexican', 'norteno', 'nuevo regional mexicano', 'regional mexican']",70,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2731243c5b359b708c0b52e0fa5', 'width': 640}"
357,4L3GTE04bW5N7azA9QPhjA,Beenie Man,"['dancehall', 'reggae fusion', 'soca']",62,"{'height': 640, 'url': 'https://i.scdn.co/image/ad0c03dddd5988d62840c5d39fac4dce2af9b8b0', 'width': 640}"
358,4y6J8jwRAwO4dssiSmN91R,Muddy Waters,"['blues', 'blues rock', 'chicago blues', 'classic rock', 'electric blues', 'soul', 'traditional blues']",58,"{'height': 1000, 'url': 'https://i.scdn.co/image/b4ccc4c928c953fbe755c88c4774df70db977a5c', 'width': 1000}"
359,21Uejbf0dmBe3tEOUhWWt0,David Arkenstone,"['new age', 'video game music']",54,"{'height': 640, 'url': 'https://i.scdn.co/image/6a4f5fb8112bda6d74d92c0eea463eb470b7e918', 'width': 640}"
360,5hAhrnb0Ch4ODwWu4tsbpi,Yo La Tengo,"['alternative rock', 'anti-folk', 'art pop', 'dream pop', 'freak folk', 'indie pop', 'indie rock', 'lo-fi', 'new jersey indie', 'permanent wave', 'rock']",61,"{'height': 640, 'url': 'https://i.scdn.co/image/a00baadbf8101dbecbe07c605ba739f2db37be83', 'width': 640}"
361,30JExXexrTakSa79ce2mn8,The Wolfgang Press,"['dream pop', 'gothic rock', 'new wave', 'uk post-punk']",24,"{'height': 620, 'url': 'https://i.scdn.co/image/73a24a9970f47535b2d4fd16f96f41b03af7eed7', 'width': 1000}"
362,6PAt558ZEZl0DmdXlnjMgD,Eric Clapton,"['album rock', 'blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']",75,"{'height': 1000, 'url': 'https://i.scdn.co/image/4848283fa07f0846bd312fa9d49dae7ef6da3fff', 'width': 1000}"
363,5Wabl1lPdNOeIn0SQ5A1mp,Cocteau Twins,"['alternative rock', 'art pop', 'art rock', 'dance rock', 'dream pop', 'ethereal wave', 'melancholia', 'new wave', 'scottish indie', 'shoegaze']",61,"{'height': 644, 'url': 'https://i.scdn.co/image/c3d256b560f88164c5346543311b0a353c71cfd7', 'width': 1000}"
364,0EFbbYqV2BDlRwk7A1SGtb,Tony Martin,['deep adult standards'],30,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2736f13e47b2ad6fee581098fc8', 'width': 640}"
365,0fTHKjepK5HWOrb2rkS5Em,Freddie Hubbard,"['avant-garde jazz', 'bebop', 'big band', 'contemporary jazz', 'contemporary post-bop', 'cool jazz', 'free jazz', 'hard bop', 'jazz', 'jazz funk', 'jazz fusion', 'jazz trumpet', 'soul jazz', 'vocal jazz']",51,"{'height': 500, 'url': 'https://i.scdn.co/image/26e32b5ccf23535b99174af74eb7b8cb6ae7724f', 'width': 500}"
366,2jgPkn6LuUazBoBk6vvjh5,The Zombies,"['art rock', 'baroque pop', 'brill building pop', 'british invasion', 'bubblegum pop', 'classic rock', 'folk rock', 'psychedelic rock', 'rock']",61,"{'height': 640, 'url': 'https://i.scdn.co/image/0cbe3a2c20fd93a28b74cbe7ee89c833818af93f', 'width': 640}"
367,08F3Y3SctIlsOEmKd6dnH8,Yusuf / Cat Stevens,"['british folk', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock', 'traditional folk']",72,"{'height': 640, 'url': 'https://i.scdn.co/image/66799a91e92cbc10819874719c5823d3f6974500', 'width': 640}"
368,5fbhwqYYh4YwUoEs582mq5,The Spinners,"['classic soul', 'disco', 'funk', 'motown', 'philly soul', 'quiet storm', 'soft rock', 'soul', 'southern soul']",62,"{'height': 400, 'url': 'https://i.scdn.co/image/9c5f33797bb3d476c471ee218409b54caccd7c7e', 'width': 400}"
369,3Ovf2lytXSXWFM2cwsJACC,Lead Belly,"['acoustic blues', 'appalachian folk', 'blues', 'country blues', 'delta blues', 'folk', 'texas blues', 'traditional blues', 'traditional folk']",45,"{'height': 1175, 'url': 'https://i.scdn.co/image/249a0102184b63169aa476d3df2125b197c3523f', 'width': 911}"
370,0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,"['dance pop', 'pop', 'pop dance', 'post-teen pop']",86,"{'height': 640, 'url': 'https://i.scdn.co/image/61fc36467d4945514cdf052ed49286aa8ea3b4fc', 'width': 640}"
371,2iE18Oxc8YSumAU232n4rW,The Jackson 5,"['adult standards', 'motown']",77,"{'height': 525, 'url': 'https://i.scdn.co/image/19f768d93f6c80f7d4ca5b906e1c0376a3704389', 'width': 527}"
372,3qAPxVwIQRBuz5ImPUxpZT,Heroes Del Silencio,"['latin alternative', 'latin rock', 'musica aragonesa', 'rock en espanol', 'spanish rock']",67,"{'height': 1000, 'url': 'https://i.scdn.co/image/9ffe8fc45b8bad986946367201a3e547d9a6dc6a', 'width': 1000}"
373,6rAZ6OYwAXqykSlPxqGy8E,Penguin Cafe Orchestra,"['bow pop', 'compositional ambient']",46,"{'height': 1024, 'url': 'https://i.scdn.co/image/b91d5e4ef8c3533af6ad11e9883643913d4aae28', 'width': 705}"
374,3fUVMrI7Q47iQeHBA5exwG,Varios Serenata A Mi Padre,[],19,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2730591bc321cc12c0adbcf80e0', 'width': 640}"
375,4596e2d3KmYzAeVenjCxfj,Free Nationals,"['alternative r&b', 'indie soul']",62,"{'height': 640, 'url': 'https://i.scdn.co/image/3de4b6089a25512c5d00d56ef0701aa94f23b84b', 'width': 640}"
376,0nCiidE5GgDrc5kWN3NZgZ,"Emerson, Lake & Palmer","['album rock', 'art rock', 'classic rock', 'hard rock', 'jazz fusion', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",56,"{'height': 666, 'url': 'https://i.scdn.co/image/492cf7afbe3a7be6d6d2bda5c71a52e3cc1c9d3d', 'width': 999}"
377,63yrD80RY3RNEM2YDpUpO8,Melanie Martinez,"['dance pop', 'electropop', 'pop']",81,"{'height': 640, 'url': 'https://i.scdn.co/image/92a5ad8518a21a8667f8962cdca0524d34e4771c', 'width': 640}"
378,0sD8Amms4kSxs5tBV4CUmR,Smokie Norful,"['gospel', 'gospel r&b']",47,"{'height': 563, 'url': 'https://i.scdn.co/image/8f50eb3dea82fcaca1c321f01332cb1125305293', 'width': 1000}"
379,3tAICgiSR5PfYY4B8qsoAU,Andrés Calamaro,"['argentine rock', 'cantautor', 'latin alternative', 'latin rock', 'pop argentino', 'rock en espanol']",71,"{'height': 640, 'url': 'https://i.scdn.co/image/a2b50e26dbbc13c04ad05907b58c2e3a0bb52926', 'width': 640}"
380,4xXCRXOfQKQ2gjWxNhNzYW,Air Supply,"['adult standards', 'mellow gold', 'soft rock']",71,"{'height': 640, 'url': 'https://i.scdn.co/image/74ac3cb15df0aa8c2cdf1c78b06c40eafae205ba', 'width': 640}"
381,37w38cCSGgKLdayTRjna4W,Mazzy Star,"['alternative rock', 'dream pop', 'melancholia', 'shoegaze', 'slowcore']",63,"{'height': 1000, 'url': 'https://i.scdn.co/image/d14e353d562d68036916c64a13912772cf7df91c', 'width': 1000}"
382,3441uYrkzgTWwjXLd13R0U,Enigma Norteño,"['corrido', 'deep regional mexican', 'norteno', 'nuevo regional mexicano', 'regional mexican']",65,"{'height': 640, 'url': 'https://i.scdn.co/image/624fc2eae07ff18e70f90ac998936eeded6aa113', 'width': 640}"
383,4KJ6jujcNPzOyhdNoiNftp,lovelytheband,"['indie pop', 'indie poptimism', 'modern alternative rock', 'modern rock', 'pop rock', 'rock']",65,"{'height': 640, 'url': 'https://i.scdn.co/image/b42e6ea35ce6f7767966a2fa88a625fb743d65c9', 'width': 640}"
384,22sg0OT5BG5eWLBN97WPIZ,Whiteheart,"['christian metal', 'christian music', 'deep christian rock']",32,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f117a60fd6a68f3f929972e1', 'width': 640}"
385,05lF0DUkLJqiW5o70SScyR,Hybrid Minds,['drum and bass'],61,"{'height': 640, 'url': 'https://i.scdn.co/image/0bfd921a60818bfbfa90e99039fc33184e63ce3e', 'width': 640}"
386,3iDD7bnsjL9J4fO298r0L0,Chicago,"['adult standards', 'album rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",71,"{'height': 640, 'url': 'https://i.scdn.co/image/8d22268af8be7c5ef34507f8f07ede7b93337337', 'width': 640}"
387,00tVTdpEhQQw1bqdu8RCx2,Blue Öyster Cult,"['album rock', 'art rock', 'blues rock', 'classic rock', 'hard rock', 'metal', 'rock', 'soft rock']",67,"{'height': 640, 'url': 'https://i.scdn.co/image/0b3ebb1d8f28a8dc6ab54688d72cb01c482028b5', 'width': 640}"
389,00tVTdpEhQQw1bqdu8RCx2,Blue Öyster Cult,"['album rock', 'art rock', 'blues rock', 'classic rock', 'hard rock', 'metal', 'rock', 'soft rock']",67,"{'height': 640, 'url': 'https://i.scdn.co/image/0b3ebb1d8f28a8dc6ab54688d72cb01c482028b5', 'width': 640}"
390,6C0JkmxU2cgkVzotHJgfW7,Athlete,['britpop'],45,"{'height': 640, 'url': 'https://i.scdn.co/image/6f6cb78310ee2c54d123e1e0db371e22991597ef', 'width': 640}"
391,1FGH4Bh7g9W6V4fUcKZWp5,Descendents,"['hardcore punk', 'melodic hardcore', 'punk', 'ska punk', 'skate punk']",56,"{'height': 287, 'url': 'https://i.scdn.co/image/61eaf068739acb16123912aa0ff26a134f61958a', 'width': 600}"
392,2x9SpqnPi8rlE9pjHBwmSC,Talking Heads,"['art punk', 'art rock', 'dance rock', 'funk rock', 'new wave', 'permanent wave', 'post-punk', 'rock', 'zolo']",71,"{'height': 500, 'url': 'https://i.scdn.co/image/e4c5b04fce8706c87663357b1f78522a3a5c641b', 'width': 500}"
393,5moJNCJeiNwuQAhDLJXULs,Incognito,"['brit funk', 'jazz funk', 'modern funk', 'neo soul']",51,"{'height': 640, 'url': 'https://i.scdn.co/image/28c14e907c314dee0484857a0becc410e6a15fe1', 'width': 640}"
394,2LIdnZDzySb04oH40be1fR,Fairport Convention,"['british folk', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'psychedelic rock', 'roots rock', 'traditional folk']",49,"{'height': 623, 'url': 'https://i.scdn.co/image/f08b61d2f289195b7f29035056f7743935e87e60', 'width': 1000}"
